predicted_buggy_lines,predicted_buggy_score,predicted_density
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:4,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:15,2,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:45,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:46,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:47,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:48,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:49,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:50,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:51,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:52,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:53,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:54,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:55,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:56,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:57,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:58,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:59,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:60,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:61,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:62,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:63,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:64,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:65,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:73,2,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:74,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:75,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:81,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:83,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:87,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:90,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:120,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:125,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:126,3,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:129,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:130,2,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:136,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:144,2,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:147,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:150,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:151,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:152,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:153,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:161,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:164,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:165,1,0.0014367816091954023
src/java/main/org/apache/zookeeper/ZooKeeperMain.java:169,1,0.0014367816091954023
