filename,oracle,predicted_label,predicted_score
src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,0,0,0.008740926453745393
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,0,0,0.00909101725162233
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,0,0,0.001077155698644377
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,0,0,0.004365638637697513
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,0,0,2.9040975662804575e-09
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,0,0,0.003405586676487848
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,0,0,1.2698797377359218e-07
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,0,0,0.0011042122512429872
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,0,0,0.004409968307656888
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,0,0,0.004038447622501062
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,0,0,0.0003382624652288987
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,0,0,0.0013159233384421644
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,0,0,0.003030798398660277
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,0,0,0.0013165636990084756
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,0,0,5.376705707339296e-05
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,0,0,1.139344829174477e-05
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,0,0,2.474912306345268e-08
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,0,0,0.00441830765326507
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,0,0,0.001259917833512037
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,0,0,0.0038676921475938658
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,0,0,0.004094993479200351
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,0,0,0.0035424906537442975
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,0,0,0.002492755096569625
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,0,0,0.003109836144553423
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,0,0,0.00441830765326507
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,0,0,0.003832201391039107
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,0,0,0.0038182291341755203
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,0,0,0.0038740746494932356
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,0,0,0.0008634780633349818
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,0,0,0.0021530055880727428
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,0,0,0.001649005550952882
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,0,0,0.0025408296536422407
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,0,0,0.0012908745946451422
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,0,0,0.004175854597619231
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,0,0,0.0009354675291737088
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,0,0,0.002229932834805643
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,0,0,0.0011394100198133831
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,0,0,0.003270484516789188
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,0,0,0.0007488491556080655
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,0,0,0.0006203055899256153
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,0,0,0.00187901399200491
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,0,0,0.00014554986600743156
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,0,0,0.0006012103653887869
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,0,0,0.004474193302678162
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,0,0,0.004011956895435573
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,0,0,0.0018660320895041156
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,0,0,0.0034154973355123414
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,0,0,0.00408536124175287
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,0,0,7.163001722521028e-05
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,0,0,0.0011460033050740273
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,0,0,0.0007635091727767131
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,0,0,0.0003310395265848236
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,0,0,3.6941429199881836e-07
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,0,0,0.0001769711529779978
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,0,0,0.00360184776880731
src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,0,0,4.667812890417732e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,0,0,0.0028362022318761705
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,0,0,0.0014582931216653603
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,0,0,0.006919639089344924
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,0,0,0.0007188688891302458
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,0,0,0.000941020215904441
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,0,0,0.000978315639479001
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,0,0,0.0005644534142383003
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,0,0,1.5525160955659504e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,0,0,4.08962470577682e-07
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,0,0,5.445123738235558e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,0,0,5.44458980603555e-06
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,0,0,2.998002865420332e-10
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/actions/AddNodeAction.java,0,0,0.0020898604335556326
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/actions/DeleteNodeAction.java,0,0,0.0022036945455451732
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,0,0,3.052194163359874e-06
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,0,0,0.00024405900508167282
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,0,0,3.187832937631728e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,0,0,0.0009553598628099404
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,0,0,0.015718040090835824
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,0,0,0.0016250029557966412
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodesCache.java,0,0,7.202033881900072e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,0,0,0.007322417220488643
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,0,0,0.000134583127222181
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,0,0,3.7515202788751525e-12
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,0,0,0.008436450771826582
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,0,0,0.0055402702279085505
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,0,0,4.202802240139575e-05
src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,1,1,0.9987157608990109
src/java/main/org/apache/jute/BinaryInputArchive.java,0,0,4.336057725407214e-06
src/java/main/org/apache/jute/BinaryOutputArchive.java,0,0,1.3020521979892592e-07
src/java/main/org/apache/jute/CsvInputArchive.java,0,0,4.466092494693305e-08
src/java/main/org/apache/jute/CsvOutputArchive.java,0,0,4.0965002495787065e-06
src/java/main/org/apache/jute/Index.java,0,0,0.003453741295442583
src/java/main/org/apache/jute/InputArchive.java,0,0,2.4846601100613548e-05
src/java/main/org/apache/jute/OutputArchive.java,0,0,8.47103015557917e-06
src/java/main/org/apache/jute/Record.java,0,0,0.00521400019046507
src/java/main/org/apache/jute/RecordReader.java,0,0,0.0016882398437348485
src/java/main/org/apache/jute/RecordWriter.java,0,0,0.001249026960738522
src/java/main/org/apache/jute/Utils.java,0,0,0.004388026079923756
src/java/main/org/apache/jute/XmlInputArchive.java,0,0,2.3415680669372214e-06
src/java/main/org/apache/jute/XmlOutputArchive.java,0,0,2.6370256101581134e-08
src/java/main/org/apache/jute/compiler/CGenerator.java,0,1,0.9921536765624346
src/java/main/org/apache/jute/compiler/CppGenerator.java,0,1,0.9974086711042609
src/java/main/org/apache/jute/compiler/CSharpGenerator.java,0,0,0.003911189668600875
src/java/main/org/apache/jute/compiler/JavaGenerator.java,0,0,0.004046250629604788
src/java/main/org/apache/jute/compiler/JBoolean.java,0,0,0.0019368687660368522
src/java/main/org/apache/jute/compiler/JBuffer.java,0,0,5.018339775240132e-06
src/java/main/org/apache/jute/compiler/JByte.java,0,0,0.003690651556100557
src/java/main/org/apache/jute/compiler/JCompType.java,0,0,0.0004495818234362979
src/java/main/org/apache/jute/compiler/JDouble.java,0,0,0.0023051539518952045
src/java/main/org/apache/jute/compiler/JField.java,0,0,3.540637087438815e-06
src/java/main/org/apache/jute/compiler/JFile.java,0,0,0.003442086772153057
src/java/main/org/apache/jute/compiler/JFloat.java,0,0,0.0039141470587898165
src/java/main/org/apache/jute/compiler/JInt.java,0,0,0.003934278255287507
src/java/main/org/apache/jute/compiler/JLong.java,0,0,0.0019108103444691912
src/java/main/org/apache/jute/compiler/JMap.java,0,0,3.6474978178588853e-07
src/java/main/org/apache/jute/compiler/JRecord.java,0,1,1.0
src/java/main/org/apache/jute/compiler/JString.java,0,0,0.0014990169311712893
src/java/main/org/apache/jute/compiler/JType.java,0,0,4.652866460900598e-09
src/java/main/org/apache/jute/compiler/JVector.java,0,0,5.523720126642476e-07
src/java/main/org/apache/zookeeper/AsyncCallback.java,0,0,0.00028787802360823997
src/java/main/org/apache/zookeeper/ClientCnxn.java,1,1,0.9999887344020872
src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,0,1,0.955324344500408
src/java/main/org/apache/zookeeper/ClientCnxnSocketNetty.java,1,1,0.9999673827615896
src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,0,0,0.00717029236098169
src/java/main/org/apache/zookeeper/ClientWatchManager.java,0,0,0.0016942085264111445
src/java/main/org/apache/zookeeper/CreateMode.java,0,0,0.019595433792089625
src/java/main/org/apache/zookeeper/Environment.java,0,0,0.0013628923590550267
src/java/main/org/apache/zookeeper/JLineZNodeCompleter.java,0,0,0.0008229984000071189
